84,18,2,1,0,1,1,1,0,1
85,67,2,1,1,1,0,1,0,0
86,49,2,1,0,2,1,1,0,1
87,20,2,1,0,1,1,0,0,0
88,51,2,1,0,1,0,1,0,1
89,11,2,1,0,1,1,1,0,1
90,50,2,1,1,1,0,1,0,1
91,62,2,1,1,2,1,1,0,1
92,43,2,1,0,1,1,1,0,1
93,44,2,1,1,1,1,1,1,1
94,6,2,1,0,0,0,0,0,1
95,37,2,1,0,2,1,1,1,1
96,12,2,1,0,1,1,1,0,1
97,46,2,1,0,1,0,1,0,1
98,22,2,1,0,2,1,1,0,1
99,49,2,1,0,2,1,1,1,1
100,17,2,1,0,1,1,1,0,1
101,20,2,1,0,1,0,0,0,1
102,5,2,1,0,1,0,1,1,1
103,70,2,1,0,2,1,1,1,1
104,18,2,1,0,1,0,1,0,1
105,20,2,1,1,1,1,1,0,1
106,11,2,1,0,1,1,1,0,1
107,37,2,1,0,1,1,1,0,1
108,2,2,1,0,1,1,1,1,1
109,38,2,0,0,1,1,1,0,0
110,40,2,1,1,1,1,1,0,1
111,63,2,1,0,0,0,0,0,1
112,64,2,1,1,1,1,0,0,1
113,33,2,1,1,1,1,0,0,0
114,41,2,1,0,1,0,1,0,1
115,31,2,1,0,2,1,1,0,1
116,1,2,0,1,1,0,1,1,0
117,14,2,1,0,2,1,1,0,1
118,18,2,1,1,2,1,1,1,1
119,51,2,1,0,0,0,0,0,0
120,50,2,1,0,1,1,1,0,1
121,8,2,1,0,1,0,0,0,1
122,62,2,1,1,2,1,1,0,1
123,17,2,0,0,0,0,1,0,0
124,55,2,0,0,0,0,1,0,0
125,36,2,1,0,1,1,0,0,1
126,49,2,1,1,2,1,1,1,1
127,29,2,1,0,2,1,0,1,1
128,52,2,1,0,2,0,1,1,0
129,5,2,1,1,1,0,1,0,1
130,28,2,0,0,1,0,0,0,0
131,66,2,1,0,1,1,0,0,0
132,54,2,1,1,0,0,1,0,0
133,72,2,1,0,1,0,0,1,1
134,4,2,1,0,1,0,0,0,0
135,10,2,1,0,1,0,0,0,1
136,35,2,1,1,2,1,1,1,1
137,43,2,1,1,1,1,1,0,1
138,42,2,1,1,0,0,1,1,1
139,49,3,1,0,2,1,1,1,1
140,31,3,1,0,1,1,1,1,1
141,44,7,1,1,1,1,1,1,1
142,37,7,1,0,2,0,1,1,1
143,8,7,1,0,1,1,0,1,2
144,1,7,1,1,1,1,1,1,1
145,11,7,1,0,1,1,1,1,1
146,66,7,1,0,1,1,2,1,2
147,40,7,1,0,1,0,1,0,1
148,38,7,1,0,1,0,1,0,1
149,14,7,1,0,1,1,1,1,2
150,47,7,1,0,2,1,1,0,1
151,29,7,1,1,0,1,1,1,2
152,43,7,1,1,1,1,1,1,2
153,51,7,1,0,1,0,1,1,1
154,24,7,0,0,0,0,0,0,0
155,7,7,1,0,1,1,1,0,1
156,5,7,1,0,1,0,1,1,1
157,13,7,1,0,2,1,1,1,1
158,64,7,1,1,1,1,1,0,1
159,49,7,1,1,1,1,1,1,1
160,52,7,1,0,1,1,1,1,1
161,17,7,1,0,0,0,1,0,1
162,46,7,1,0,1,0,1,1,1
163,33,7,1,0,1,0,1,0,1
164,67,7,1,1,1,0,1,0,2
165,50,7,1,0,1,0,0,1,1
166,39,7,1,0,0,1,1,1,0
167,63,7,1,0,1,0,1,0,1
168,70,7,1,0,1,1,1,1,1
169,35,7,1,0,2,1,1,1,2
170,20,7,1,0,1,1,1,1,1
171,36,7,1,1,1,0,1,0,1
172,3,7,1,0,1,0,1,1,1
173,21,7,1,1,1,0,1,1,1
174,18,7,1,0,1,1,1,1,2
175,41,7,1,0,1,1,1,0,2
176,45,7,1,1,1,1,1,1,1
177,53,7,1,1,2,1,1,1,2
178,18,7,1,0,1,1,0,1,1
179,51,7,1,0,1,1,1,1,1
180,57,7,1,0,1,0,1,0,1
181,49,7,1,0,1,1,1,1,1
182,41,7,1,0,1,1,1,0,1
183,7,7,1,0,1,0,0,0,1
184,52,7,1,0,1,1,0,1,1
185,6,7,1,0,0,0,0,0,0
186,67,7,1,0,1,0,1,0,1
187,11,7,1,0,1,1,1,0,1
188,40,7,1,0,1,0,0,0,1
189,39,7,1,1,1,1,1,0,1
190,46,7,1,0,1,0,1,0,1
191,13,7,1,0,1,1,1,1,2
192,14,7,1,0,1,1,1,1,1
193,38,7,1,0,1,0,1,0,1
194,35,7,1,0,2,1,1,1,1
195,17,7,1,0,1,0,1,0,1
196,66,7,1,0,1,1,2,1,1
197,8,7,1,0,1,1,0,1,1
198,24,7,0,0,0,0,0,0,0
199,29,7,1,0,1,1,1,1,2
200,63,7,1,0,0,0,0,0,1
201,43,7,1,0,2,1,1,1,2
202,20,7,1,0,1,1,1,1,1
203,33,7,1,0,1,1,1,0,1
204,1,7,1,0,2,1,1,1,1
205,50,7,1,0,1,1,1,1,1
206,37,7,1,0,2,0,1,1,1
207,36,7,1,0,1,0,1,0,1
208,4,7,1,1,1,0,1,1,1
209,45,7,1,0,1,1,1,0,1
210,64,7,1,0,1,0,0,0,1
211,47,7,1,0,1,1,1,1,1
212,30,7,1,0,2,1,1,0,1
213,5,7,1,0,1,0,1,0,1
214,70,7,1,0,1,1,1,1,1
215,53,7,1,0,1,1,1,1,1
216,44,7,1,0,1,1,1,1,1
217,43,7,1,1,1,0,1,1,1
218,53,7,1,1,1,0,1,1,1
219,39,7,0,0,1,1,1,1,0
220,36,7,1,1,1,0,1,0,1
221,41,7,1,0,1,0,1,0,2
222,51,7,1,0,1,0,1,1,1
223,35,7,1,0,2,1,1,1,1
224,70,7,1,0,1,1,1,1,1
225,40,7,1,0,1,0,1,0,1
226,46,7,1,0,1,0,1,1,1
227,7,7,1,0,1,1,1,0,1
228,33,7,1,0,1,1,1,1,1
229,14,7,1,0,1,1,1,1,2
230,45,7,1,0,1,0,1,1,1
231,38,7,1,0,1,1,1,0,1
232,20,7,1,0,1,1,1,1,1
233,65,7,1,0,1,1,1,1,1
234,19,7,1,0,1,0,1,0,1
235,15,7,1,0,1,0,1,1,1
236,37,7,1,0,1,1,1,1,1
237,67,7,1,0,1,0,1,0,1
238,29,7,1,0,1,1,1,1,2
239,5,7,1,0,2,0,1,1,1
240,4,7,1,1,1,0,0,1,1
241,17,7,1,0,1,0,0,0,0
242,13,7,1,0,1,0,1,1,1
243,11,7,1,0,1,1,1,1,1
244,50,7,1,1,1,1,1,1,1
245,8,7,1,0,1,1,0,1,1
246,63,7,1,0,1,0,0,0,1
247,52,7,1,0,1,1,1,1,1
248,3,7,1,0,1,0,1,1,1
